number,title,base,head,baseSHA,headSHA,mergeBase,draft,mergeability,mergeState,checks,reviews,commitsAhead,files,additions,deletions,updated,issue,parent,children,stacked,patchAbsorbed,patchUnmatched,status,superseded,dependencies
145,docs(overlay): define workshop contract,nightly,vantareapp/isa-260-os-09a-contrato-base-y-threat-model-del-overlay-workshop,4981e6fac5b2c95af9deb4ad2a64f0592a7b4d1e,98d9f1ca5b6e174c07bc97b267743fce093fa1a5,4981e6fac5b2c95af9deb4ad2a64f0592a7b4d1e,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30939923103/job/92095451763""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30939923103/job/92095491598""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",5,4,285,2,2026-08-04T18:42:53Z,260,,[146],False,5,0,PATCH_EQUIVALENT_NIGHTLY,UNKNOWN,parent + contracts/reviews; no integration authorization
126,docs(evidence): add ISA-237 Codex Cloud Nightly probe,nightly,vantareapp/isa-237-codex-cloud-nightly-probe,55fba3d77c1915ac9d4169eb148ea3c686d355e8,153a8f22f50f289cb002c6ca167fb9800edb722a,55fba3d77c1915ac9d4169eb148ea3c686d355e8,True,MERGEABLE,BEHIND,"[{""name"": ""Validate promotion path"", ""conclusion"": ""FAILURE"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30819726800/job/91706292555""}, {""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30819902555/job/91706892730""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SKIPPED"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30819726800/job/91706325682""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30819902555/job/91706940690""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",1,1,8,0,2026-08-03T13:51:29Z,237,,[],False,0,1,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
120,ISA-232 / TAU-06G: reauditoría adversarial Codex v2,nightly,vantareapp/isa-232-tau-06g-reauditoria-adversarial-y-gono-go-codex-v2,84ecbc0a49942bec85251e2dc194fbf135247207,03ca18ceb56ae6d94ae0d471a979a8fb0ef7cca0,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30773470350/job/91565183990""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30773470350/job/91565183492""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",24,115,17349,24,2026-08-03T00:00:59Z,232,,[],False,0,19,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
119,"[TAU-06F] Lease durable, pausa y fencing para ejecución Codex",nightly,vantareapp/isa-231-tau-06f-lease-durable-pausa-y-fencing-para-ejecucion-codex,84ecbc0a49942bec85251e2dc194fbf135247207,e9546d917bf52889320e1a6eeb93b64c97ec74b0,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30772931872/job/91563123135""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30772931872/job/91563136845""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",23,113,16767,24,2026-08-02T23:45:40Z,231,,[],False,0,18,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
118,[TAU-06E] Scope leaf-level y base SHA exacta,nightly,vantareapp/isa-230-tau-06e-scope-leaf-level-y-base-sha-exacta-para-codex,84ecbc0a49942bec85251e2dc194fbf135247207,f3a80f288e6e083a19d75b09f0d1fadf3d68ecb8,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30771679653/job/91559793872""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30771679653/job/91559812334""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",22,106,15153,24,2026-08-02T23:10:00Z,230,,[],False,0,17,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
117,[TAU-06D] Evidencia Codex verificable y mínima,nightly,vantareapp/isa-229-tau-06d-evidencia-codex-con-procedencia-y-redaccion,84ecbc0a49942bec85251e2dc194fbf135247207,24df7552c4d1b28a81507ed0f7f47621a2bbeedc,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30771295951/job/91558800243""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30771295951/job/91558825216""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",21,106,15052,24,2026-08-02T22:59:32Z,229,,[],False,0,16,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
116,[TAU-06C] Auditoría adversarial Codex — NO-GO,nightly,vantareapp/isa-228-tau-06c-auditoria-adversarial-y-decision-gono-go-codex,84ecbc0a49942bec85251e2dc194fbf135247207,06121359cfa05b892db8891aad581d395337b79a,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30770858720/job/91557645435""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30770858720/job/91557662728""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",20,103,14598,24,2026-08-02T22:46:58Z,228,,[],False,0,15,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
115,"[TAU-06B] Prompt fijo, JSON y budgets de Codex dry-run",nightly,vantareapp/isa-227-tau-06b-prompt-fijo-json-y-budgets-de-codex-dry-run,84ecbc0a49942bec85251e2dc194fbf135247207,a4239a45840f3f2c8d0f4f2fcae8bd83763a258f,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30770475240/job/91556638594""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30770475240/job/91556656605""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",19,101,14249,24,2026-08-02T22:36:27Z,227,,[],False,0,14,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
114,[TAU-06A] Policy fail-closed y corpus de riesgo,nightly,vantareapp/isa-226-tau-06a-policy-fail-closed-y-corpus-de-riesgo,84ecbc0a49942bec85251e2dc194fbf135247207,a475c6ce5aa188c3c8d277cd946665bff2a36ad1,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30769982362/job/91555352893""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30769982362/job/91555368485""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",18,98,13470,24,2026-08-02T22:23:03Z,226,,[],False,0,13,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
113,"[TAU-05C] GitHub App mínima, webhook firmado y reconciliación",nightly,vantareapp/isa-224-tau-05c-github-app-minimo-webhook-firmado-y-reconciliacion,84ecbc0a49942bec85251e2dc194fbf135247207,a1df3dd274719a34c02297a2fef050d837bad4ed,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30769533837/job/91554106184""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30769533837/job/91554126859""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",17,95,13020,24,2026-08-02T22:10:43Z,224,,[],False,0,12,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
112,[TAU-05B] Proyección segura de GitHub Issue y adaptador dry-run,nightly,vantareapp/isa-223-tau-05b-proyeccion-segura-de-github-issue-y-adaptador-dry,84ecbc0a49942bec85251e2dc194fbf135247207,be892dffabbe5218b6534285d7b9eeb8b334d0ba,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30768789029/job/91552164763""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30768789029/job/91552180546""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",16,88,12092,24,2026-08-02T21:50:48Z,223,,[],False,0,11,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
111,"[TAU-05A] Completitud, fingerprints y outbox exactly-once",nightly,vantareapp/isa-222-tau-05a-completitud-fingerprints-y-outbox-exactly-once,84ecbc0a49942bec85251e2dc194fbf135247207,da75004fed926ec7437602e4707019eb2dd2eea5,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30768004192/job/91550084845""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30768004192/job/91550112349""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",15,85,11018,24,2026-08-02T21:29:36Z,222,,[],False,0,10,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
110,ISA-220: TAU-04C Testing Center in-app,nightly,vantareapp/isa-220-tau-04c-ui-testing-center-preview-opt-ins-y-retry-seguro,84ecbc0a49942bec85251e2dc194fbf135247207,9a22e65101f515b4bc1bab585940753d201c9f37,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30766950821/job/91547270184""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30766950821/job/91547284927""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",14,80,9744,24,2026-08-02T21:01:43Z,220,,[],False,0,9,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
109,[TAU-04B] Draft local privado y bridge Wails,nightly,vantareapp/isa-219-tau-04b-draft-local-atomico-y-bridge-wails-del-reporte,84ecbc0a49942bec85251e2dc194fbf135247207,a92cfe7aa3f39a145bdcd7c8a16566fa7a6fb0d6,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30764446667/job/91540574777""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30764446667/job/91540589237""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",13,41,7470,4,2026-08-02T19:55:26Z,219,,[],False,0,8,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
108,[TAU-04A] Persistencia privada y envío idempotente de reportes,nightly,vantareapp/isa-218-tau-04a-persistencia-de-payload-y-rpc-idempotente-de-reporte,84ecbc0a49942bec85251e2dc194fbf135247207,6c3260e610b3516687fa697678819013e5bd52cb,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30762944140/job/91536629043""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30762944140/job/91536663164""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",11,29,6001,4,2026-08-02T19:14:58Z,218,,[],False,0,6,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
107,[TAU-03R] Diagnostico local sanitizado - reentrega limpia,nightly,vantareapp/isa-216-tau-03r-reentrega-limpia-del-diagnostico-local-tras,84ecbc0a49942bec85251e2dc194fbf135247207,ba28de76a1e9e7f5c75988a51f76f4be6e9b0eee,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30761967833/job/91534006845""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30761967833/job/91534018479""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",9,24,4755,4,2026-08-02T18:48:47Z,216,,[],False,0,4,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
106,BIL-10B: guard Supabase billing deployment,nightly,vantareapp/isa-214-bil-10b-preflight-y-despliegue-controlado-de-supabase-antes,84ecbc0a49942bec85251e2dc194fbf135247207,6d0e12e4edb6350c4e407dda4e075d48238a72a4,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30770923321/job/91557819203""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30770923321/job/91557841070""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",9,23,2293,67,2026-08-02T22:48:52Z,214,,[],False,0,9,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
104,"[TAU-02C] RLS, roles y validacion segura del Testing Center",nightly,vantareapp/isa-210-tau-02c-rls-roles-y-pruebas-locales-del-testing-center,84ecbc0a49942bec85251e2dc194fbf135247207,9b6511269204b4ab05ca17728b387721848bf732,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30760914723/job/91531111700""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30760914723/job/91531142033""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",8,17,3895,0,2026-08-02T18:21:00Z,210,,[],False,0,3,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
102,[TAU-02B] Esquema Supabase fail-closed y rollback local,nightly,vantareapp/isa-209-tau-02b-esquema-supabase-fail-closed-y-rollback-local,84ecbc0a49942bec85251e2dc194fbf135247207,a44473abcd42d1ea459930678d43c9b16cdf1f15,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30760905097/job/91531085942""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30760905097/job/91531101048""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",6,12,2663,0,2026-08-02T18:20:40Z,209,,[],False,0,2,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
100,[TAU-02A] Contratos v1 fail-closed del Testing Center,nightly,vantareapp/isa-208-tau-02a-contratos-v1-y-transiciones-fail-closed-del-testing,84ecbc0a49942bec85251e2dc194fbf135247207,a896720fce7a45c93110d24131eae841f1867900,84ecbc0a49942bec85251e2dc194fbf135247207,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30760902152/job/91531077707""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30760902152/job/91531089557""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",3,7,1632,0,2026-08-02T18:20:41Z,208,,[],False,0,1,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
97,test: validate PostHog Wails spike (ISA-206),nightly,vantareapp/isa-206-tau-01-spike-posthog-en-wails-con-datos-sinteticos,523840972673c2567cef75240ebe5a768f7742fc,81bb2ef283d6324c8581f3f5a5f0df5da451dc33,523840972673c2567cef75240ebe5a768f7742fc,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30755615027/job/91517144887""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30755615027/job/91517163773""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",1,9,1041,1,2026-08-02T15:59:55Z,206,,[],False,0,1,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
95,ISA-205: plan maestro del Testing Center y ciclo automático de errores,nightly,vantareapp/isa-205-plan-maestro-testing-center-y-ciclo-automatico-de-resolucion,b8ffd7c6c824f17ebcc09a5e44bf4ac12bafb7c5,1950476a1b19fa9af0f830035c657f9bffdec64f,b8ffd7c6c824f17ebcc09a5e44bf4ac12bafb7c5,True,CONFLICTING,DIRTY,"[{""name"": ""Validate promotion path"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30756341893/job/91519042613""}, {""name"": ""Validate Vantare blocking gates"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/30756341893/job/91519062281""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",5,9,799,20,2026-08-02T16:18:43Z,205,,[],False,0,3,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
92,TA-03C: adaptador DuckDB productivo aislado,vantareapp/isa-135-ta-03b-decision-y-packaging-del-adaptador-duckdb-en-windows,vantareapp/isa-168-ta-03c-adaptador-duckdb-productivo-y-packaging-windows,8ddae9d9d6e33d42956c269c2fc51e6a6e4386e3,9c92836b90dacc5d82cc86569954cb11f0cf9460,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",89,201,4464,58,2026-08-02T14:01:58Z,168,58,[],True,0,89,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
91,feat(engineer): add deterministic PTT input lifecycle,vantareapp/isa-183-eng-12-catalogo-de-comandos-intents-y-protocolo-de-corpus,vantareapp/isa-185-eng-14-ptt-teclado-volante-gamepad-y-hid,ba04846f8ac38fc4fa0110a51dd1bffd63ca8943,07aed8ab0507c91523c2ae7344668336ffdcd848,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",155,701,2510,10,2026-08-02T13:32:44Z,185,88,[],True,0,153,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
